"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Low & middle income","LMY","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1051.66647672269","1096.40761304122","1130.11523105675","1142.82678381868","1164.42062200854","1209.84643539529","1228.34255111989","1254.83543434219","1291.05090378955","1349.01293737936","1420.24125726219","1492.54764069011","1588.25961662495","1649.92743249924","1683.88345582372","1787.55412061373","1906.70384632293","1988.97760943649","2073.87974001812","2149.63644376068","2223.00040964498","2308.53678586432","2411.55486676139","2508.13953049997","2576.65371962147","2459.46058166811","2665.83904295361","2756.15782514886","2903.74614211985","3010.22844021504",
"Lesotho","LSO","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","4.52521118498538","4.52368575429739","5.12509986281782","5.75012501698489","6.09497582461083","6.22596174032041","7.04896875378242","6.76443527724745","6.73952876857644","6.78206444664888","7.11518717950318","7.88245347568243","9.15024345501097","12.0229625172371","15.278099691721","17.8549794270119","21.952650432434","26.6202809942522","29.4183226821982","34.0164666517706","38.8505712152362","45.722452967296","52.1669387833131","60.3553901810092","67.3391182634043","72.033248315644","80.3922319125577","81.9914652262971","99.4172981320332","114.401265372367","119.65207571515","143.36051953724","153.032553923843","165.668136990389","172.37089209789","186.361133949263","206.670715551798","253.955885011116","356.285260703473","380.910838375077","409.996008781959","416.986388007813","489.491789956452","523.933851323086","561.009568627444","609.923095482091","670.315018504753","609.409064230834","678.873455512441","729.564730943576","791.885510604757","822.606489771815","828.986534290459","811.276480818306","805.149470986527","858.373541540473","834.013290942019","877.924471886798","868.126451830731","823.074858019927","826.196743950142","803.157832696233","792.853487136375","854.797943624321","",
"Late-demographic dividend","LTE","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1337.32442131344","1420.16731999239","1465.11489355538","1479.60116693093","1515.94552059914","1609.05487763215","1672.72188872864","1757.72860038588","1823.34908213094","1947.62741294793","2086.19342426541","2249.3129055317","2467.5281847001","2639.4728757372","2696.60353794408","2870.39866751296","3118.65174685965","3296.09891940788","3470.50168912368","3651.80713954055","3765.86291382904","3928.97301465346","4160.57797297069","4398.49468348688","4585.72907350364","4413.27676844785","4855.12628556275","4985.56849981315","5338.89064094011","5590.13715466894",
"Lithuania","LTU","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2877.78612400329","3083.1559456009","3281.23675161959","3462.5149422744","3659.91620580995","3939.10150380784","4136.83354528013","4421.06567928084","4963.60982140323","5565.13786650985","6310.37827491091","6997.05818040624","7963.94400876606","8358.15309998678","6981.63128687929","6909.92903836041","7372.90142564376","7699.53371064638","8107.00134090531","8475.22157805535","8898.07263955761","9370.2437055384","9822.73733957001","10264.0560521926","10575.9087060951","10225.2957887925","11064.9742297451","11197.1947714045","10928.1091745491","",
"Luxembourg","LUX","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","14522.7504476632","15193.2704156921","15737.1663023602","16460.1342444881","16977.9159373669","17679.1505676768","18144.1809688186","18526.6650262106","19038.9680598189","19665.2610471671","20146.4445763229","20436.51202253","20500.201275243","20595.6687337531","20871.9370925802","21393.9207637833","21993.7470267165","22852.9130771557","24043.1101735611","24961.2331568094","25581.9705822353","27014.5173375222","26037.0133396094","26217.5795523962","26908.7930221457","27032.0675306411","27331.6504152191","27858.2432319993","28967.1844931238","30008.4942964884","31111.9366652694","31763.1081446682","33054.7756425178","33449.4269823412","33368.9050566655","32698.6704593066","33507.6569145576","33777.4813540038","33968.6164238135","34118.5416697049","34613.0868350253","34411.1908247395","34411.6505696068","33883.4447143396","34092.3198705667","34311.4627222219","34707.4563606012","34881.9245957947","35118.2647839235","35309.6091936589","31781.6495908345","34860.7253542767","34949.1251693932","35630.8270120988","",
"Latvia","LVA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3133.2312997568","3343.55028481096","3560.42784242852","3629.03336732349","3780.91515242435","3898.89685871553","4151.93246686547","4458.91700743992","4865.70542366982","5422.19233311518","6049.5350111101","7230.6392067347","8112.68342561681","7520.96400015743","6445.62962944528","6720.03995421641","6838.84230893857","7314.25211304971","7873.65633443055","8006.15992527682","8253.16460694519","8619.84587491243","8951.12849533902","9294.53997916241","9361.39087852307","9020.06402352853","9759.09343545555","10491.2630539869","10330.8195315258","",
"Macao SAR, China","MAC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","8309.16432528015","8334.74611940506","8299.00226192321","8602.78513913538","9165.81007730879","9606.84642538573","10208.6682841749","10354.6679068394","10609.8245657781","10829.6149460526","11171.2726354429","11486.4447013146","11794.9524793462","11756.5710453187","12057.4919299136","12164.7267420618","11900.1794884395","12048.3350020292","11843.5446303865","11972.6692199321","12550.0028556418","12827.8083195393","13505.0649018082","13754.5739314678","14038.895447769","14842.1368174509","15084.0182728618","15430.8976507081","16167.8721460338","17583.278171206","18312.0963078918","18782.9144511535","18887.3666169503","18699.410608229","18249.764557707","18802.0223785864","19291.42043588","19734.0565790618","16459.5055798343","17893.6530876857","17128.4607158344","19892.9339665836","20764.8865203224",
"St. Martin (French part)","MAF","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","474.126647949219","470.158264160156","506.469787597656","509.579986572266","482.454406738281","478.844604492188","484.88427734375","509.747741699219","561.423950195313","555.664916992188","539.682678222656","546.546875","555.970581054688","562.728576660156","577.642395019531","627.671264648438","654.094909667969","688.080688476563","718.804321289063","745.388061523438","707.570861816406","708.091674804688","736.560546875","779.196105957031","793.143859863281","803.940673828125","879.466247558594","879.741333007813","943.658081054688","971.9521484375","982.443481445313","1103.69482421875","1082.44592285156","1049.48840332031","1165.93811035156","1102.59826660156","1232.64013671875","1163.09167480469","1211.66625976563","1214.06958007813","1218.85681152344","1216.41479492188","1242.11889648438","1299.79187011719","1340.03979492188","1365.72009277344","1434.44128417969","1479.6298828125","1569.59448242188","1610.72863769531","1653.21691894531","1720.06774902344","1767.2314453125","1799.5498046875","1832.91235351563","1855.13293457031","1867.41345214844","1913.16430664063","1939.41870117188","1960.92993164063","1831.89636230469","1939.49926757813","1922.63073730469","1994.08837890625","2042.25610351563",
"Monaco","MCO","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","658.369662629623","784.971216180709","863.089044878132","906.577877439389","831.159210536529","1007.16955104919","1071.08335717685","1140.55403009769","1356.05556482943","1444.34394510671","1645.43344277196","1779.04203882418","1847.03536999937","1958.56659783607","1803.737556691","1976.99472562575","2160.52104291184","2180.77005062463","2320.78152289239","2449.35107618604","2408.36081818503","2475.19762926853","2661.3297562187","2799.29886534498","2966.29411604149","2771.89276200315","3298.74798431892","3217.69703076582","3283.99015852522","3533.21007798722",
"Madagascar","MDG","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","704.029320027812","680.532117802239","680.693886350101","679.055103084934","681.967452562484","659.844051785781","655.118297146186","641.177483415165","673.389019743637","680.526637502461","705.143160619257","720.674805926509","686.920536770419","648.790921000173","610.477967604741","593.813620340317","545.797848006663","553.679535410522","525.340264220196","570.155915688698","552.123359763981","489.408712791644","467.106995777678","433.516645372743","444.600459258179","449.153104782883","428.985905156061","397.335493662414","389.763414001212","350.552325588027","398.29247942435","360.669659227304","352.480793662549","356.67605227374","345.899009618244","338.857817064231","334.755483169339","339.035725514456","347.943073927409","350.845468988239","351.992641886031","343.990505907855","335.788984891248","356.647442921086","364.623603112955","353.717031256935","349.907400995649","318.069136698655","327.816363168908","326.374788954318","331.538084193072","329.682243986533","330.429230362491","343.234703006275","325.468555141714","326.450358369194","329.964738733849","325.185232417842","328.528504688664","329.746550868814","328.373658892071","329.364207436576","321.632578626794","327.973790896303","329.163565031028",
"Maldives","MDV","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4026.2103989968","3942.63692377315","4288.32953472343","4677.70732731576","4998.10158577947","5187.84905618265","4239.53668032328","4508.58307309381","5111.07352500769","5670.02728215736","6071.74848875038",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2083.92883435073","2114.59908836787","2148.12290488897","2164.21823521737","2259.88502579182","2350.35083782913","2445.45337709032","2612.07086253451","2691.09682243368","2626.29422704866","2595.35837967591","2647.30896162631","2693.16382754226","2701.76795963266","2767.07598656224","2769.66898398466","2835.46639723203","2884.0281284072","2883.02373304907","2913.60991247696","2787.04928034337","2917.19617856137","3034.74523874417","3099.14069911272","3166.18068248093",
"Mexico","MEX","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","2299.54241936567","2313.19571903974","2338.33884131779","2411.87694722395","2586.42651429053","3489.85299642689","3541.55394929909","3654.31072672473","3775.74780124262","3892.95918805246","4028.09229555387","4077.08287566257","4233.57520291086","4394.32417343864","4437.61268526437","4521.21263896478","4561.27717308906","4562.24569715621","4752.05982524323","5042.31856357577","5425.48853564404","5690.88743803633","5428.72969209032","5028.02778508673","5083.38853112579","5143.35972854513","4909.52014213214","4805.63986505397","4797.05070078255","5024.68217498574","5229.01710422408","5380.06496996958","5485.42088650989","5395.25502323545","5569.67271646307","5138.7667419446","5231.90596697566","5539.1153409717","5821.90792599669","5973.83171608024","6396.02221996837","6479.65393112539","6493.01632786914","6538.68210316678","6600.21687073375","6651.38848177098","6857.57239384096","6843.06727981013","6810.98755669023","6233.36364684351","6429.13636874712","6634.56577017391","6686.03170106684","6769.88287842356","6820.88307144116","6929.61175595384","6994.9748544846","7049.26979739588","7085.02174363916","7081.05946168763","6332.55010343618","6819.8628241877","7095.71759431448","7333.67544795108","7474.89993780552",
"Marshall Islands","MHL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2854.3395570659","2980.91357453859","2826.30981689491","2922.49063130585","2522.08917931962","2545.70060939272","2549.80977634309","2651.5364016414","2715.63818821836","2954.34186381484","2876.13262109406","2913.79918032787","3083.08076044352","3479.19362118249","3546.12564866954","3881.6824596087","3876.93064206435","3864.65984509273","4181.71869660546","3994.8563702608","4065.66332409377",
"Middle income","MIC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1089.10590278213","1135.8109401303","1172.82557284284","1184.90324642048","1209.90693704322","1260.67605440379","1280.52603854252","1309.13738798163","1347.49326490069","1409.07508769196","1484.6573514645","1563.68426834803","1666.25869293695","1732.50782563792","1769.61204676096","1882.23431537074","2014.68361205813","2107.43755925876","2203.61509188774","2288.04836879429","2372.59063329056","2467.55599041499","2583.65152042619","2692.59557548211","2769.97789246452","2648.09295034687","2878.14244128967","2981.26389928175","3150.6678185414","3274.54637897523",
"North Macedonia","MKD","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1922.9363300151","1779.58373208669","1615.16936579986","1785.47585176863","1960.21726824295","2060.32741980055","2070.22547497833","2116.53058152529","2181.0585111029","2264.83264550587","2352.10623872184","2105.64778644188","2331.8039098897","2433.42664345561","2624.23719205235","2827.71921209391","2949.19919275254","3191.87329182095","3364.09765214363","3274.02763291814","3419.44076528281","3251.05033098928","3302.95245377033","3376.85584513377","3459.98475188499","3622.96597610555","3775.56477768909","3869.93329722924","4032.93976053947","4212.32028009714","4106.46072750892","4505.12960471581","4767.18637064016","4856.32139233285","4969.46305992745",
"Mali","MLI","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","26.4706889532244","31.0296949241244","31.4883456944161","35.1065498514799","37.9335064560891","42.1511524822333","45.9769706509636","55.5772344115725","67.956737767161","79.2540179840789","82.1786743787888","97.58600499926","114.557874219431","557.726615715263","574.164954431963","527.32671579779","509.502847107367","487.409293880869","514.495186362682","487.417166225764","441.187305791417","503.381590214946","467.231308663546","449.802549560495","527.858668649515","471.311652771074","494.178716722727","484.749986751532","485.245347497956","506.722076563782","485.921808982035","500.192137599007","524.685820120337","501.592938327966","525.076440204667","505.193806451698","525.338969380242","534.034810458717","568.706842000809","567.001556730102","592.547868486436","594.655764589028","583.413956253338","619.179928377532","584.959011154768","585.619109130767","585.599087737353","599.969626623013","618.860713502033","632.80808282405","644.991940147801","650.599092613114","663.207352694602","658.480158454725","656.887556053343","667.821274553155","669.720977659401","670.791573484742",
"Malta","MLT","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10264.6996039849","10359.3697226515","10122.5281242008","10641.6832162206","10787.7011697506","11087.6640993374","11365.4508608412","11643.3991527082","11713.8561132894","11445.9903757407","11667.8825296221","12058.2620610517","12067.4229103778","12350.6276910885","12486.4750736311","12597.6009481034","12663.2109884837","13138.9162425073","13979.8063875254","14185.0256364706","12434.3495474957","13748.5859518915","14698.5397583965","15964.8892300449","16471.3565438591",
"Myanmar","MMR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","1222.62916118724","1202.11054077164","1222.14432804851","1205.26957998627","1244.4355594781","1264.33617073216","1324.27818669391","1329.66548787192","1293.28240686711","1293.35140941627","1335.73205895104","1348.79100365903","1374.35771203962","1377.46572567338","1393.50289145303","1420.61821557697","1449.15815254344","1465.82037281904","1523.2536302045","1600.26647081735","1629.69491365464","1725.08232275199","1739.28779398643","1789.82990766104","1832.44253865162","1844.94084503202","1890.20378293855","1872.25847615432","1892.00350184624","1860.10101338614","1909.31251734669","1927.56661180866","1920.02327222381","1910.86883264937","1853.47126330352","1931.94796271997","1979.25478998983","1990.59294059293","2045.6442694536",
"Montenegro","MNE","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4511.96481304165","5050.20064919266","5604.10701858245","4778.87880689042","4926.60421103855","4950.28824404155","4795.31057930112","4870.93852738365","5008.24807705882","5038.83168435814","5399.48283266545","5608.66983672709","5778.3566088856","6014.68521490762","5737.63396909142","6065.40686759967","6897.91968868422","7389.0280006867","8153.85124068455",
"Mongolia","MNG","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1512.23633772482","1721.59837183285","1908.85562948927","2158.39327687931","2244.68628800156","2376.28998322873","2369.60780720573","2424.31257253919","2658.66018772207","2762.69075142257","2769.10422737044","2563.49793116044","2729.77622482087","2955.1110042021","3301.9188182327",
"Northern Mariana Islands","MNP","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8592.62329207521","9222.51182259437","9108.45782752943","7964.0887961124","8623.33280183714","8716.33581971038","8872.74676251054","7752.7143049059","8176.27818053027","8001.0244537927","8236.28602867435","8979.05752904047","9736.4910619539","10269.053072951","11169.8368449004","12630.1044333831","12973.619135365","13268.7696110996","12554.1548955116","14100.7991111229","13900.7534814644","","",
"Mozambique","MOZ","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210.804146184973","189.748294196759","192.139367224611","184.436649193461","183.638868848679","192.888387628879","200.966305375164","206.564140703155","212.976058778782","206.798876325374","203.762636660349","268.687026149644","277.224805335739","282.530633643835","295.553075562022","301.788490370376","317.457711632632","326.574331061657","337.917872380896","340.788200894924","347.811937838772","381.198577028574","395.238731159673","407.012841600573","402.093607936598","416.968991615081","406.875250330263","407.315009776805","418.745280313571","404.059050524882","415.119694175138","432.255915602179","457.910708025023","443.800422093605",
"Mauritania","MRT","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","544.23387399698","651.958158151271","626.791403108411","715.66114566703","806.22835037205","766.371142215165","870.495720485709","845.948995957442","741.617742636251","764.792310098678","1077.77903083322","1072.20656460232","1350.7754105929","1113.29403597981","942.414960845128","978.256850507532","850.134953220998","924.795966583603","1175.21642828204","938.708790554377","826.636635214598","742.243601936809","923.371768390298","842.575330677819","715.843492551505","833.505563086426","883.159949291972","816.504747598463","748.075980815378","700.986330649805","756.89509566063","727.652444689295","804.907134515186","748.176204263394","821.44734017463","838.957961962361","832.752166506096","815.969860763659","832.081615041729","849.026457487763","841.830972159602","864.312167130278","882.964687029303","930.732858791842","964.18603889144","956.592978448564","958.618807446393","956.227094477672","992.655662895677","981.571708253798","981.064521603386","993.258543889628","1005.43366016405","1003.35129085542","1010.28070613974","1006.28342840255","986.659721155099","990.456894084597","999.913247303931","999.955315877182","1000.9008345376",
"Mauritius","MUS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","1765.913630087","1842.49287661388","1870.43031698867","1855.33768908525","1722.40459312335","1644.91813972102","1683.0246233076","1700.16209774297","1758.21973716474","1832.83863294503","1946.074098606","2312.05707337869","2493.61518537997","2652.8191579468","2765.67400315595","2874.11980191962","2973.04758789431","3095.02404482537","3230.36901991837","3355.90995656562","3485.4845560885","3617.49800999591","3800.19861058936","3904.66072998864","4017.11539491972","4103.64278282025","4210.01588895133","4376.01708159094","4710.95657987593","5021.35551205256","5294.52492139473","5505.62457688841","5853.77441101731","5960.28624067138","6102.88240567011","6245.72561748061","6399.13953867932","6552.08238582541","6712.25869631679","6899.92422698058","7098.84901755308","7321.50574219275","7552.74287944257","7788.26965946763","6595.10702228639","6793.12526707663","7068.73188153361","7392.47244936816","7640.02273097898",
"Malawi","MWI","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","897.312420746428","929.832962122559","950.073075723833","955.713244052014","980.370395530867","1006.96466513354","1019.59378469275","1005.64617876395","998.368557779271","1039.07258677503","1049.84576795417","1088.26695171056","1118.47195947317","1187.65435734982","1263.87308555475","1226.77309280362","1266.08561955184","1361.37811558705","1466.57549556923","1586.32093570511","1738.21710355973","1769.77766910061","1770.69902387794","1769.1446729149","1822.90204931661","1770.00346066222","1541.47606482143","1523.32061745578","1649.77778639787","1813.58912926995","1970.21451223828","2088.7757956308","2128.86536665281","2204.84485513958","2351.28810973614","2559.50573977784","2667.06705435626","2713.67270255516","2376.80678854589","2387.15610966325","2635.63445819664","2650.9388328907","2687.78783129231","2837.90798750543","3046.17626585988","3249.13819888419","3387.62343884211","3660.97857668476","3897.66188699704","3841.94895494223","4029.50310959533","4231.3468916647","4507.07130221607","4751.85706228808","4996.94186320741","5206.60772479137","5414.71064165109","5687.51709077947","6037.75090468222","6398.9372753072","6065.08524889391","6102.80522720758","6718.40374028937","6942.39930667473","7208.16195094057",
"North America","NAC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","15088.5069212683","15462.9625262858","16241.6848242181","16899.1739636324","16666.5318601593","16888.5957331034","17649.3884217113","18189.3326963719","18767.855617085","19004.0278498467","18785.6436184976","18852.8706720001","18886.9116137761","19730.5062390677","20568.4762785535","21438.070519968","22105.8743182598","22649.2902063479","23372.2986416704","23815.4434432512","24002.7391472755","23708.1434170327","24213.1750367439","24708.0778418578","25340.1808944055","25771.5965310965","26352.3147230315","27041.7722805373","28112.7240785643","29271.5061854097","30393.4902843703","30835.1666484168","31349.9969498528","32055.7850327334","32943.6111090095","33804.3437147213","34475.4731111218","35021.307075376","34802.1940658167","34070.6671978128","34456.3533607352","34773.149023814","34970.8928211236","35323.2225907959","36021.5603001451","36915.8331464809","37504.6975631836","38234.6249291739","39016.40623077","39543.397927529","38261.3801478934","41312.1581492906","42128.3323371122","","",
"Namibia","NAM","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","1672.86381551317","2260.28863437285","2264.15591164153","2103.07249890689","2120.33602962086","1774.6399021955","1856.9645827558","2132.76314007611","1928.41280915167","1863.33671470477","1449.54907245736","1606.08657281275","1502.76466246887","1452.55219672915","1416.86032650775","1418.26132003565","1527.77647539374","1599.8860283179","1616.85056476401","1598.40834080474","1651.8186992999","1763.27240036606","1707.19615576299","1822.48676034002","1833.60182210799","1825.04112821624","1958.56589242393","2050.77445706537","2280.85419455009","2560.1002955493","2381.41172922645","2548.66007584608","2731.7283887842","2913.20980368009","2961.75058669574","3280.3907532334","3698.01232191417","3355.10493169997","3257.14544245048","3164.02566040208","2770.6819745471","3082.4399442026","3282.5405292172","3352.06628639251","3713.12902873494",
"New Caledonia","NCL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20166.6790672033","","","","","","","","","",
"Niger","NER","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.225997147727","350.187709936681","321.038536445885","333.527214421806","329.478869187276","336.481531440783","315.783820785161","314.08742718692","312.571880960033","311.562561379913","297.044207059673","306.56009120835","310.789618421691","311.38473916965","311.204524940322","303.874434892592","304.570839419768","305.216807001156","294.223243579787","301.269577784743","309.156718820327","309.797894564475","320.578377438695","322.886026655115","317.510824999591","327.027240049852","345.513733249576","361.052753951499","371.712883900308","374.297313757392","381.234179919614","379.610110228646","389.436232875861","381.713817446814","380.844142209096",
"Nigeria","NGA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","1217.92198030616","1278.41679151446","1386.77041547949","1479.49401228782","1565.44244549105","1667.87685319577","1663.30221789397","1787.71820211378","1724.86603772288","1697.93977433787","1660.33584312225","1642.30501273231","1619.73586294517","1673.43790326163","1743.01448464488","1777.95453472788","1804.77769496467","1887.38114478493","1723.68031902806","1222.86073933603","1401.54721816168","1169.76195546903","991.756957674805","911.785068753518","844.370353896703","758.043731587823","679.509864033716","645.336034484885","905.712942930568","834.844392282536","691.420798559241","908.853357568216","947.577514005344","899.707588997735","901.301651923062","915.181609815488","938.486906687818","976.614265382693","1012.8666875421","1032.54182139959","1077.42048128934","1115.09176888226","1149.77652889996","1155.15931276179","1163.63188159638","1187.56353941347","1204.12695417481","1243.52097295418","1265.28548372204","1268.486448743","1288.43180330436","1303.6325534646","1337.86210750473","1369.93717775522","1408.49378370037","1462.44333674183","1525.11126946148","1545.55933034781","1455.76247518779","1411.24128939857","1383.66187782629","1505.11026306797","1587.45376051703","1686.01728430331","1807.20868399414",
"Netherlands","NLD","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","10988.3621522351","11642.4778350128","11867.8330612813","12053.7759841172","12506.1630904757","12805.0555123082","13072.9343446078","13687.1319015691","14167.0622767312","14729.1561876981","14814.4937619735","14685.5264364916","14237.1711288643","13967.1265845288","14089.454145317","14118.5464583943","14248.1307856343","14504.7871686193","14712.2943908589","14844.3073953365","15221.1390164076","15727.3207918183","16026.4084826789","16019.5089076679","16037.261186871","16251.8726862155","16602.7010297646","17340.4070638084","17971.8238669017","18864.5711166163","19855.6995572418","20436.4717147624","20697.5466595635","20805.2040954084","20680.2652700372","20765.1377814823","20905.2067334186","20839.1323009512","21183.6674608747","21289.1869796287","20780.6604098777","20696.0663922722","20614.0823992786","20303.5815937205","20048.6391657103","20051.4969779845","20357.4926882784","20476.161712102","20789.2487138376","21115.534820813","21162.6536668763","19706.7212064638","20454.501676659","21588.1381373973","21463.6826874359","",
"Norway","NOR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","11395.3381163812","11940.6164111179","12172.2832024417","12518.5997829921","12811.4306435819","13415.0523123398","14147.3516747895","14971.471168254","14677.2363095816","15241.7116471929","15507.3338864564","15500.769999861","15617.1380564425","15873.7602545933","16334.2322082955","17787.7519966385","18619.3710410611","18418.0442672421","17932.4153133207","17749.407209389","17810.9278540771","18095.7389698741","18416.9518528721","18723.3838195339","19249.0843167088","19841.1317231783","20989.0665632494","21527.0441667352","22004.5776161979","22670.4974594494","23463.2261036163","23826.3617860447","24441.3733593294","25074.1940184147","26284.7935218539","27255.7813242489","28378.2856770262","29576.6774862299","29700.3591205773","29337.0372686916","30077.679057098","30392.093007598","31046.1845748234","31535.3445453196","31827.5820998235","32366.3960767763","32442.9050686026","32902.3946601462","33154.4067303942","33268.0795618719","31015.3414607076","32422.5057976878","34130.9518972216","33499.2381584404","",
